timestamp,midpoint,spread
1673128849114,16931.45,0.1
1673128850118,16931.45,0.1
1673128851126,16931.45,0.1
1673128852134,16931.45,0.1
1673128853141,16931.45,0.1
1673128854145,16931.45,0.1
1673128855153,16931.45,0.1
1673128856162,16931.45,0.1
1673128857166,16931.45,0.1
1673128858169,16931.45,0.1
1673128859174,16931.45,0.1
1673128860182,16931.45,0.1
1673128861189,16931.45,0.1
1673128862192,16931.45,0.1
1673128863197,16931.45,0.1
1673128864203,16931.45,0.1
1673128865205,16931.45,0.1
1673128866213,16931.45,0.1
1673128867216,16931.45,0.1
1673128868221,16931.45,0.1
1673128869224,16931.45,0.1
1673128870230,16931.45,0.1
1673128871322,16929.7,3.4
1673128872338,16927.75,0.1
1673128873340,16927.1,1.0
1673128874344,16926.55,0.1
1673128875348,16926.55,0.1
1673128876352,16926.55,0.1
1673128877358,16926.55,0.1
1673128878360,16926.55,0.1
1673128879408,16926.45,0.3
1673128880412,16926.25,0.1
1673128881415,16926.1,0.0
1673128882420,16925.75,0.1
1673128883520,16925.65,0.1
1673128884524,16925.55,0.1
1673128885527,16925.35,0.3
1673128886531,16925.15,0.1
1673128887538,16925.15,0.1
1673128888539,16925.15,0.1
1673128889543,16925.15,0.1
1673128890550,16925.15,0.1
1673128891556,16925.1,0.0
1673128892561,16925.05,0.1
1673128893567,16925.05,0.1
1673128894570,16925.05,0.1
1673128895573,16925.05,0.1
1673128896582,16925.05,0.1
1673128897586,16925.05,0.1
1673128898588,16925.05,0.1
1673128899598,16925.05,0.1
1673128900603,16925.05,0.1
1673128901612,16925.05,0.1
1673128902617,16925.05,0.1
1673128903618,16925.05,0.1
1673128904621,16925.05,0.1
1673128905626,16925.05,0.1
1673128906633,16925.05,0.1
1673128907636,16925.05,0.1
1673128909440,16925.05,0.1
1673128910443,16925.05,0.1
1673128911447,16925.05,0.1
1673128912451,16925.05,0.1
1673128913457,16925.05,0.1
1673128914461,16924.85,0.5
1673128915462,16925.05,0.1
1673128916466,16925.05,0.1
1673128917470,16925.05,0.1
1673128918478,16925.05,0.1
1673128919484,16925.05,0.1
1673128920491,16925.05,0.1
1673128921494,16925.05,0.1
1673128922500,16925.05,0.1
1673128923506,16925.05,0.1
1673128924516,16925.05,0.1
1673128925521,16925.05,0.1
1673128926530,16924.75,0.5
1673128927531,16924.45,0.1
1673128928534,16924.45,0.1
1673128929540,16924.45,0.1
1673128930546,16924.45,0.1
1673128931548,16923.7,1.4
1673128932550,16922.95,0.1
1673128933553,16922.95,0.1
1673128934563,16922.95,0.1
1673128935664,16922.95,0.1
1673128936668,16922.95,0.1
1673128937673,16922.95,0.1
1673128938682,16922.95,0.1
1673128939688,16922.95,0.1
1673128940696,16922.95,0.1
1673128941697,16922.95,0.1
1673128942700,16922.95,0.1
1673128943702,16922.95,0.1
1673128944708,16922.95,0.1
1673128945710,16922.95,0.1
1673128946715,16922.95,0.1
1673128947721,16922.95,0.1
1673128948724,16922.95,0.1
1673128949732,16922.95,0.1
1673128950737,16922.95,0.1
1673128951739,16922.95,0.1
1673128952741,16922.95,0.1
1673128953746,16922.95,0.1
1673128954748,16922.95,0.1
1673128955755,16922.95,0.1
1673128956758,16922.95,0.1
1673128957764,16922.95,0.1
1673128958769,16922.95,0.1
1673128959774,16922.95,0.1
1673128960788,16922.95,0.1
1673128961793,16922.95,0.1
1673128962797,16922.95,0.1
1673128963897,16922.95,0.1
1673128964902,16922.8,0.4
1673128965911,16922.95,0.1
1673128966913,16922.95,0.1
1673128967920,16922.95,0.1
1673128968921,16922.95,0.1
1673128969924,16922.95,0.1
1673128970927,16922.95,0.1
1673128971932,16922.95,0.1
1673128972934,16922.95,0.1
1673128973944,16922.95,0.1
1673128974949,16922.7,0.6
1673128975955,16922.95,0.1
1673128976963,16922.95,0.1
1673128977965,16922.95,0.1
1673128978977,16922.95,0.1
1673128979980,16922.95,0.1
1673128980989,16922.95,0.1
1673128981990,16922.95,0.1
1673128982996,16922.95,0.1
1673128984003,16922.95,0.1
1673128985008,16922.95,0.1
1673128986103,16923.6,1.2
1673128987118,16925.25,1.5
1673128988218,16926.05,0.1
1673128989222,16926.05,0.1
1673128990232,16926.05,0.1
1673128991238,16926.05,0.1
1673128992245,16926.05,0.1
1673128993254,16926.05,0.1
1673128994265,16926.35,0.5
1673128995268,16926.65,0.1
1673128996273,16926.65,0.1
1673128997274,16926.65,0.1
1673128998277,16926.65,0.1
1673128999280,16928.15,1.1
1673129000282,16928.95,0.3
1673129001287,16929.15,0.1
1673129002288,16929.15,0.1
1673129003292,16929.15,0.1
1673129004295,16929.15,0.1
1673129005328,16929.15,0.1
1673129006333,16929.15,0.1
1673129007343,16929.15,0.1
1673129008346,16929.15,0.1
1673129009354,16929.15,0.1
1673129010358,16929.15,0.1
1673129011364,16929.15,0.1
1673129012372,16929.15,0.1
1673129013375,16929.15,0.1
1673129014376,16929.95,0.1
1673129015380,16929.95,0.1
1673129016382,16929.95,0.1
1673129017483,16929.95,0.1
1673129018485,16929.95,0.1
1673129019489,16929.95,0.1
1673129020492,16929.95,0.1
1673129021496,16929.95,0.1
1673129022498,16929.95,0.1
1673129023506,16929.95,0.1
1673129024512,16929.95,0.1
1673129025523,16929.95,0.1
1673129026528,16929.95,0.1
1673129027533,16929.95,0.1
1673129028535,16929.95,0.1
1673129029638,16929.95,0.1
1673129030642,16930.5,1.0
1673129031643,16931.05,0.1
1673129032648,16931.05,0.1
1673129033650,16931.05,0.1
1673129034655,16931.05,0.1
1673129035658,16931.05,0.1
1673129036662,16931.05,0.1
1673129037667,16931.05,0.1
1673129038769,16931.05,0.1
1673129039773,16931.05,0.1
1673129040782,16931.05,0.1
1673129041787,16931.05,0.1
1673129042789,16931.05,0.1
1673129043790,16931.05,0.1
1673129044795,16931.05,0.1
1673129045799,16931.05,0.1
1673129046802,16931.05,0.1
1673129047805,16931.3,0.6
1673129048812,16931.05,0.1
1673129049818,16931.05,0.1
1673129050824,16931.5,1.0
1673129051828,16931.05,0.1
1673129052831,16931.05,0.1
1673129053836,16931.05,0.1
1673129054840,16931.05,0.1
1673129055846,16931.45,0.9
1673129056849,16931.05,0.1
1673129057855,16931.05,0.1
1673129058861,16931.05,0.1
1673129059868,16931.05,0.1
1673129060874,16931.05,0.1
1673129061877,16931.05,0.1
1673129062883,16931.05,0.1
1673129063887,16931.05,0.1
1673129064891,16931.05,0.1
1673129065894,16931.05,0.1
1673129066900,16931.05,0.1
1673129067902,16931.05,0.1
1673129068906,16931.05,0.1
1673129069915,16931.05,0.1
1673129070917,16931.05,0.1
1673129071921,16931.05,0.1
1673129072927,16931.05,0.1
1673129073936,16931.05,0.1
1673129074945,16931.05,0.1
1673129076047,16931.05,0.1
1673129077052,16931.05,0.1
1673129078053,16931.05,0.1
1673129079055,16931.05,0.1
1673129080060,16931.05,0.1
1673129081066,16931.05,0.1
1673129082075,16931.05,0.1
1673129083081,16931.05,0.1
1673129084085,16931.05,0.1
1673129085089,16931.05,0.1
1673129086093,16931.05,0.1
1673129087097,16931.05,0.1
1673129088101,16931.05,0.1
1673129089104,16931.05,0.1
1673129090111,16931.05,0.1
1673129091115,16931.05,0.1
1673129092120,16931.05,0.1
1673129093124,16931.05,0.1
1673129094132,16931.05,0.1
1673129095134,16931.05,0.1
1673129096136,16931.05,0.1
1673129097143,16931.05,0.1
1673129098147,16931.05,0.1
1673129099153,16931.05,0.1
1673129100156,16931.05,0.1
1673129101160,16931.05,0.1
1673129102165,16931.25,0.1
1673129103168,16931.25,0.1
1673129104177,16931.25,0.1
1673129105180,16931.25,0.1
1673129106181,16931.25,0.1
1673129107185,16931.35,0.1
1673129108188,16931.45,0.1
1673129109293,16931.45,0.1
1673129110294,16931.45,0.1
1673129111301,16931.45,0.1
1673129112307,16931.45,0.1
1673129113315,16931.45,0.1
1673129114417,16931.45,0.1
1673129115423,16931.45,0.1
1673129116427,16931.45,0.1
1673129117433,16931.8,0.8
1673129118438,16931.45,0.1
1673129119441,16931.45,0.1
1673129120446,16931.45,0.1
1673129121451,16931.45,0.1
1673129122456,16931.45,0.1
1673129123461,16931.45,0.1
1673129124468,16931.45,0.1
1673129125472,16931.45,0.1
1673129126478,16931.45,0.1
1673129127483,16931.45,0.1
1673129128581,16931.45,0.1
1673129129583,16931.45,0.1
1673129130588,16931.45,0.1
1673129131592,16931.45,0.1
1673129132599,16931.45,0.1
1673129133601,16931.45,0.1
1673129134609,16931.45,0.1
1673129135612,16931.45,0.1
1673129136614,16931.45,0.1
1673129137618,16931.45,0.1
1673129138621,16931.45,0.1
1673129139625,16931.45,0.1
1673129140632,16931.45,0.1
1673129141634,16931.45,0.1
1673129142637,16931.45,0.1
1673129143646,16931.45,0.1
1673129144650,16931.45,0.1
1673129145655,16931.45,0.1
1673129146658,16931.45,0.1
1673129147663,16931.45,0.1
1673129148666,16931.45,0.1
1673129149673,16931.45,0.1
1673129150674,16931.45,0.1
1673129151679,16931.45,0.1
1673129152684,16931.45,0.1
1673129153685,16931.45,0.1
1673129154692,16931.45,0.1
1673129155696,16931.45,0.1
1673129156700,16931.45,0.1
1673129157704,16931.45,0.1
1673129158713,16931.65,0.3
1673129159718,16931.85,0.1
1673129160721,16931.85,0.1
1673129161723,16931.85,0.1
1673129162726,16931.85,0.1
1673129163729,16931.85,0.1
1673129164737,16931.85,0.1
1673129165740,16931.85,0.1
1673129166750,16931.85,0.1
1673129167753,16931.85,0.1
1673129168755,16931.85,0.1
1673129169759,16931.85,0.1
1673129170763,16931.85,0.1
1673129171766,16931.85,0.1
1673129172867,16931.85,0.1
1673129173873,16931.85,0.1
1673129174876,16931.85,0.1
1673129175881,16931.85,0.1
1673129176885,16931.85,0.1
1673129177887,16931.9,0.0
1673129178892,16931.95,0.1
1673129179898,16931.95,0.1
1673129180904,16931.95,0.1
1673129181906,16931.95,0.1
1673129182909,16931.95,0.1
1673129183914,16931.95,0.1
1673129184921,16931.95,0.1
1673129185925,16931.95,0.1
1673129186933,16931.95,0.1
1673129187938,16931.95,0.1
1673129188943,16931.95,0.1
1673129189948,16931.95,0.1
1673129190953,16931.95,0.1
1673129191955,16931.95,0.1
1673129192960,16931.95,0.1
1673129193964,16931.95,0.1
1673129194972,16931.95,0.1
1673129195978,16931.95,0.1
1673129196985,16932.15,0.5
1673129197990,16931.95,0.1
1673129198994,16931.95,0.1
1673129199996,16931.95,0.1
1673129200999,16931.95,0.1
1673129202504,16931.95,0.1
1673129203508,16931.95,0.1
1673129204518,16931.95,0.1
1673129205524,16931.95,0.1
1673129206527,16931.95,0.1
1673129207531,16932.15,0.1
1673129208540,16932.15,0.1
1673129209542,16932.15,0.1
1673129210544,16932.15,0.1
1673129211546,16932.4,0.6
1673129212550,16932.4,0.6
1673129213556,16932.15,0.1
1673129214558,16932.15,0.1
1673129215565,16932.15,0.1
1673129216569,16932.15,0.1
1673129217570,16932.15,0.1
1673129218574,16932.15,0.1
1673129219580,16932.15,0.1
1673129220584,16932.15,0.1
1673129221592,16932.15,0.1
1673129222594,16932.15,0.1
1673129223598,16932.4,0.6
1673129224601,16932.15,0.1
1673129225610,16932.15,0.1
1673129226612,16932.15,0.1
1673129227618,16932.65,1.1
1673129228621,16932.15,0.1
1673129229626,16932.15,0.1
1673129230630,16932.15,0.1
1673129231634,16932.15,0.1
1673129232639,16932.15,0.1
1673129233640,16932.15,0.1
1673129234644,16932.15,0.1
1673129235645,16932.15,0.1
1673129236651,16932.15,0.1
1673129237657,16932.15,0.1
1673129238665,16932.15,0.1
1673129239671,16932.15,0.1
1673129240674,16932.15,0.1
1673129241676,16931.7,0.8
1673129242678,16931.2,0.0
1673129243681,16931.15,0.1
1673129244686,16931.15,0.1
1673129245692,16931.15,0.1
1673129246695,16930.15,0.1
1673129247702,16930.15,0.1
1673129248707,16930.15,0.1
1673129249712,16930.15,0.1
1673129250716,16930.15,0.1
1673129251722,16930.15,0.1
1673129252724,16930.15,0.1
1673129253727,16930.15,0.1
1673129254733,16930.15,0.1
1673129255828,16930.15,0.1
1673129256837,16930.15,0.1
1673129257838,16930.15,0.1
1673129258848,16930.15,0.1
1673129259851,16930.15,0.1
1673129260858,16930.15,0.1
1673129261865,16930.15,0.1
1673129262869,16930.15,0.1
1673129263872,16930.15,0.1
1673129264881,16930.15,0.1
1673129265886,16930.15,0.1
1673129266891,16930.15,0.1
1673129267895,16930.15,0.1
1673129268896,16930.15,0.1
1673129269901,16930.15,0.1
1673129270904,16930.15,0.1
1673129271909,16930.15,0.1
1673129272915,16930.15,0.1
1673129273916,16930.15,0.1
1673129274923,16930.95,0.7
1673129275928,16931.65,0.5
1673129276931,16931.95,0.1
1673129277934,16932.0,0.2
1673129278940,16931.95,0.1
1673129279942,16931.95,0.1
1673129280946,16931.95,0.1
1673129281952,16931.95,0.1
1673129282955,16931.95,0.1
1673129283957,16931.95,0.1
1673129284962,16931.95,0.1
1673129285968,16931.95,0.1
1673129286969,16931.95,0.1
1673129287977,16931.95,0.1
1673129288980,16931.95,0.1
1673129289981,16931.95,0.1
1673129290985,16931.95,0.1
1673129291995,16931.95,0.1
1673129293001,16931.95,0.1
1673129294011,16931.95,0.1
1673129295014,16931.95,0.1
1673129296018,16931.95,0.1
1673129297030,16931.95,0.1
1673129298034,16931.95,0.1
1673129299039,16931.95,0.1
1673129300043,16932.1,0.2
1673129301045,16932.25,0.1
1673129302050,16932.25,0.1
1673129303059,16932.25,0.1
1673129304063,16932.25,0.1
1673129305071,16932.25,0.1
1673129306073,16932.25,0.1
1673129307078,16932.25,0.1
1673129308082,16932.25,0.1
1673129309184,16932.25,0.1
1673129310191,16932.25,0.1
1673129311199,16932.25,0.1
1673129312202,16932.25,0.1
1673129313205,16932.25,0.1
1673129314211,16932.25,0.1
1673129315214,16932.25,0.1
1673129316218,16932.25,0.1
1673129317224,16932.25,0.1
1673129318231,16932.25,0.1
1673129319236,16932.25,0.1
1673129320242,16932.25,0.1
1673129321244,16932.25,0.1
1673129322249,16932.25,0.1
1673129323253,16932.25,0.1
1673129324257,16932.25,0.1
1673129325261,16932.25,0.1
1673129326262,16932.25,0.1
1673129327266,16932.25,0.1
1673129328269,16932.25,0.1
1673129329276,16932.25,0.1
1673129330277,16932.25,0.1
1673129331378,16932.25,0.1
1673129332385,16932.25,0.1
1673129333391,16932.25,0.1
1673129334393,16932.25,0.1
1673129335396,16932.25,0.1
1673129336398,16932.25,0.1
1673129337401,16932.25,0.1
1673129338405,16932.25,0.1
1673129339408,16932.25,0.1
1673129340414,16932.25,0.1
1673129341419,16932.25,0.1
1673129342422,16932.25,0.1
1673129343425,16932.25,0.1
1673129344430,16932.3,0.2
1673129345434,16932.25,0.1
1673129346537,16932.25,0.1
1673129347542,16932.25,0.1
1673129348545,16932.25,0.1
1673129349548,16932.25,0.1
1673129350549,16932.25,0.1
1673129351672,16932.25,0.1
1673129352676,16932.25,0.1
1673129353682,16932.25,0.1
1673129354687,16932.25,0.1
1673129355690,16932.25,0.1
1673129356693,16932.25,0.1
1673129357695,16932.4,0.4
1673129358709,16932.25,0.1
1673129359717,16932.25,0.1
1673129360725,16932.25,0.1
1673129361732,16932.25,0.1
1673129362737,16932.25,0.1
1673129363742,16932.25,0.1
1673129364744,16932.25,0.1
1673129365750,16932.25,0.1
1673129366751,16932.25,0.1
1673129367754,16932.25,0.1
1673129368760,16932.25,0.1
1673129369768,16932.25,0.1
1673129370771,16932.25,0.1
1673129371776,16932.25,0.1
1673129372780,16932.25,0.1
1673129373784,16932.25,0.1
1673129374789,16932.25,0.1
1673129375796,16932.25,0.1
1673129376802,16932.25,0.1
1673129377806,16932.25,0.1
1673129378811,16932.25,0.1
1673129379818,16932.25,0.1
1673129380822,16932.25,0.1
1673129381828,16932.3,0.2
1673129382834,16932.25,0.1
1673129383838,16932.25,0.1
1673129384848,16932.2,0.2
1673129385858,16932.25,0.1
1673129386860,16932.25,0.1
1673129387865,16932.25,0.1
1673129388867,16932.25,0.1
1673129389877,16932.25,0.1
1673129390883,16932.25,0.1
1673129391887,16932.25,0.1
1673129392895,16932.25,0.1
1673129393898,16932.25,0.1
1673129394905,16932.25,0.1
1673129395911,16932.25,0.1
1673129396916,16932.25,0.1
1673129398017,16932.25,0.1
1673129399020,16932.2,0.2
1673129400023,16932.25,0.1
1673129401027,16932.25,0.1
1673129402032,16932.25,0.1
1673129403035,16932.25,0.1
1673129404041,16932.25,0.1
1673129405045,16932.25,0.1
1673129406140,16932.25,0.1
1673129407151,16932.25,0.1
1673129408153,16932.25,0.1
1673129409155,16932.25,0.1
1673129410162,16932.25,0.1
1673129411169,16932.25,0.1
1673129412180,16932.25,0.1
1673129413187,16932.25,0.1
1673129414191,16932.25,0.1
1673129415199,16932.25,0.1
1673129416202,16932.25,0.1
1673129417269,16932.25,0.1
1673129418273,16932.25,0.1
1673129419278,16932.0,0.6
1673129420279,16932.25,0.1
1673129421286,16932.25,0.1
1673129422294,16932.25,0.1
1673129423295,16932.25,0.1
1673129424300,16932.25,0.1
1673129425307,16932.25,0.1
1673129426311,16932.25,0.1
1673129427315,16932.25,0.1
1673129428317,16932.25,0.1
1673129429321,16932.25,0.1
1673129430324,16932.25,0.1
1673129431329,16932.25,0.1
1673129432334,16932.25,0.1
1673129433338,16932.25,0.1
1673129434347,16932.25,0.1
1673129435353,16932.25,0.1
1673129436358,16932.25,0.1
1673129437362,16932.25,0.1
1673129438366,16932.25,0.1
1673129439373,16932.25,0.1
1673129440379,16932.25,0.1
1673129441382,16932.25,0.1
1673129442388,16932.25,0.1
1673129443392,16932.25,0.1
1673129444397,16932.25,0.1
1673129445405,16932.25,0.1
1673129446409,16932.25,0.1
1673129447414,16932.25,0.1
1673129448419,16932.25,0.1
1673129449425,16932.25,0.1
1673129450436,16932.25,0.1
1673129451443,16932.25,0.1
1673129452449,16932.25,0.1
1673129453453,16932.25,0.1
1673129454456,16932.25,0.1
1673129455462,16932.25,0.1